mwe_id,language,canonical_form,token_count,mwe_type,modifier,head,comp_class_provisional,comp_score_gold_0_5,annotation_status,meaning_tr,meaning_origin,meaning_source_name,meaning_source_url,meaning_reuse_status,meaning_license_review_status,neutral_sentence,neutral_sentence_review_status,example_1,example_1_target_surface,example_1_origin,example_1_source_name,example_1_source_url,example_1_source_author,example_1_source_license,example_1_license_review_status,example_1_sense_review_status,example_2,example_2_target_surface,example_2_origin,example_2_source_name,example_2_source_url,example_2_source_author,example_2_source_license,example_2_license_review_status,example_2_sense_review_status,example_3,example_3_target_surface,example_3_origin,example_3_source_name,example_3_source_url,example_3_source_author,example_3_source_license,example_3_license_review_status,example_3_sense_review_status,curation_notes,accessed_at
TR-NC-166,TR,vergi cenneti,2,nominal_multiword_expression,vergi,cenneti,PC,,provisional_curation_requires_human_rating,Çok düşük vergi uygulayarak sermaye çeken ülke veya bölge,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=vergi%20cenneti,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir vergi cenneti.,two_word_nominal_template,Şirket kazancını bir vergi cennetinde tuttu.,vergi cennetinde,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Ülke yabancı yatırımcılar için vergi cennetine dönüştü.,vergi cennetine,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Vergi cenneti uygulamaları küresel eşitsizliği artırıyor.,Vergi cenneti,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-167,TR,vicdan muhasebesi,2,nominal_multiword_expression,vicdan,muhasebesi,PC,,provisional_curation_requires_human_rating,Kişinin davranışlarını ahlaki açıdan içten değerlendirmesi,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=vicdan%20muhasebesi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir vicdan muhasebesi.,two_word_nominal_template,Karardan sonra uzun bir vicdan muhasebesi yaptı.,vicdan muhasebesi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Toplum geçmişle ilgili vicdan muhasebesine ihtiyaç duyuyor.,vicdan muhasebesine,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Gece boyunca kendi içinde vicdan muhasebesi yaşadı.,vicdan muhasebesi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-168,TR,yasak aşk,2,nominal_multiword_expression,yasak,aşk,PC,,provisional_curation_requires_human_rating,Toplumsal veya hukuki nedenlerle kabul edilmeyen aşk ilişkisi,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=yasak%20a%C5%9Fk,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir yasak aşk.,two_word_nominal_template,Sami ve Leyla yasak aşk ilişkilerine devam ettiler.,yasak aşk,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/6551381,deyta,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Roman iki genç arasındaki yasak aşkı anlatıyor.,yasak aşkı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Yasak aşk yıllarca herkesten saklandı.,Yasak aşk,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-169,TR,yıldız oyuncu,2,nominal_multiword_expression,yıldız,oyuncu,PC,,provisional_curation_requires_human_rating,Takımında üstün başarı ve ün kazanmış oyuncu,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=y%C4%B1ld%C4%B1z%20oyuncu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir yıldız oyuncu.,two_word_nominal_template,Takımın yıldız oyuncusu finalde sakatlandı.,yıldız oyuncusu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Kulüp yıldız oyuncuyla yeni sözleşme imzaladı.,yıldız oyuncuyla,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Genç forvet kısa sürede yıldız oyuncuya dönüştü.,yıldız oyuncuya,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-170,TR,zaman kaybı,2,nominal_multiword_expression,zaman,kaybı,PC,,provisional_curation_requires_human_rating,Harcanan zamana değmeyecek iş veya uğraş,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=zaman%20kayb%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir zaman kaybı.,two_word_nominal_template,Bence Twitter bir zaman kaybıdır.,zaman kaybıdır,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/515322,duran,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Bu tartışma herkes için zaman kaybı oldu.,zaman kaybı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Sonuç vermeyen toplantıları zaman kaybı sayıyor.,zaman kaybı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-171,TR,altın fırsat,2,nominal_multiword_expression,altın,fırsat,PC,,provisional_curation_requires_human_rating,Başarı için çok değerli ve ender imkân,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=alt%C4%B1n%20f%C4%B1rsat,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir altın fırsat.,two_word_nominal_template,Yeni pazar şirket için altın fırsat sunuyor.,altın fırsat,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bu burs eğitimine devam etmesi için altın fırsattı.,altın fırsattı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Takım öne geçmek için altın fırsatı kaçırdı.,altın fırsatı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-172,TR,acı gerçek,2,nominal_multiword_expression,acı,gerçek,PC,,provisional_curation_requires_human_rating,Kabul edilmesi güç fakat doğru olan durum,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=ac%C4%B1%20ger%C3%A7ek,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir acı gerçek.,two_word_nominal_template,"Acı gerçek, tatlı bir yalandan daha iyidir.",Acı gerçek,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5418157,deyta,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Acı gerçekle yüzleşmekten kaçıyordu.,Acı gerçekle,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Raporda acı gerçek açıkça ortaya kondu.,acı gerçek,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-173,TR,boş vaat,2,nominal_multiword_expression,boş,vaat,PC,,provisional_curation_requires_human_rating,Yerine getirilmesi amaçlanmayan veya mümkün olmayan söz,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=bo%C5%9F%20vaat,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir boş vaat.,two_word_nominal_template,Seçmen artık boş vaat duymak istemiyor.,boş vaat,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Verdiği sözler yine boş vaat olarak kaldı.,boş vaat,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Kampanyadaki boş vaat listesi giderek uzuyor.,boş vaat,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-174,TR,çürük elma,2,nominal_multiword_expression,çürük,elma,PC,,provisional_curation_requires_human_rating,Bulunduğu gruba zarar veren kötü kişi veya unsur,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=%C3%A7%C3%BCr%C3%BCk%20elma,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir çürük elma.,two_word_nominal_template,Bir çürük elma bütün ekibin itibarını bozdu.,çürük elma,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Yönetim kurum içindeki çürük elmaları ayıklayacağını söyledi.,çürük elmaları,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Her grupta bir çürük elma çıkabilir.,çürük elma,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-175,TR,demir yumruk,2,nominal_multiword_expression,demir,yumruk,PC,,provisional_curation_requires_human_rating,Çok sert ve baskıcı yönetim gücü,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=demir%20yumruk,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir demir yumruk.,two_word_nominal_template,Diktatör demir yumrukla ülkeyi yönetiyor.,demir yumrukla,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5340677,deyta,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Diktatör ülkeyi demir yumrukla yönetti.,demir yumrukla,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Demir yumruk muhalifleri susturmak için kullanıldı.,Demir yumruk,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-176,TR,derin devlet,2,nominal_multiword_expression,derin,devlet,PC,,provisional_curation_requires_human_rating,Resmî yapı dışında gizlice etkili olduğu ileri sürülen devlet ağı,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=derin%20devlet,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir derin devlet.,two_word_nominal_template,Soruşturma derin devlet iddialarını yeniden gündeme getirdi.,derin devlet,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Gazeteci derin devlet ağını araştırıyordu.,derin devlet,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Derin devlet tartışması yıllardır sonuçlanmadı.,Derin devlet,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-177,TR,dert küpü,2,nominal_multiword_expression,dert,küpü,PC,,provisional_curation_requires_human_rating,Çok sayıda sıkıntısı olan veya sürekli dert anlatan kişi,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=dert%20k%C3%BCp%C3%BC,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir dert küpü.,two_word_nominal_template,Komşum tam bir dert küpü; her gün başka sorun anlatıyor.,dert küpü,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Çocuk dert küpüne dönünce öğretmeni onunla konuştu.,dert küpüne,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Onu dert küpü hâlinde görmek ailesini üzdü.,dert küpü,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-178,TR,gizli el,2,nominal_multiword_expression,gizli,el,PC,,provisional_curation_requires_human_rating,Olayları görünmeden yönlendiren kişi veya güç,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=gizli%20el,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir gizli el.,two_word_nominal_template,Piyasadaki hareketlerin ardında gizli el arandı.,gizli el,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Olayları yönlendiren bir gizli el bulunduğuna inanıyor.,gizli el,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Rapor karar sürecindeki gizli eli ortaya çıkardı.,gizli eli,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-179,TR,güç zehirlenmesi,2,nominal_multiword_expression,güç,zehirlenmesi,PC,,provisional_curation_requires_human_rating,Yetki kazanan kişinin ölçüsüz ve kibirli davranmaya başlaması,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=g%C3%BC%C3%A7%20zehirlenmesi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir güç zehirlenmesi.,two_word_nominal_template,Yönetici kısa sürede güç zehirlenmesine kapıldı.,güç zehirlenmesine,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Güç zehirlenmesi eleştiriye tahammülünü yok etti.,Güç zehirlenmesi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Uzun iktidarın güç zehirlenmesi yaratabileceği uyarısı yapıldı.,güç zehirlenmesi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
